,olympic_game,type,discipline,event,event_step,normal,team,group,licensed,country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
3493,beijing-2008,olympic,athletics,marathon-men,marathon-men_1,1,1,1,1,KEN,MAR,ETH,ETH,KEN,SUI,ETH,ERI,USA,USA,ZIM,ITA,JPN,RUS,ITA,ESP,FIN,KOR,FIN,MAR,RUS,USA,ITA,GBR,CHN,MAR,UKR,KOR,RUS,POR,UGA,MEX,PRK,POL,GUA,ERI,BRN,BRA,NED,PRK,MDA,PRK,COL,RSA,NEP,POR,MEX,CPV,CHI,KOR,CHN,MGL,RSA,POL,TAN,BOT,FRA,AND,TPE,AUS,PER,MNE,GUA,QAT,ECU,MEX,SLO,BDI,ISR,KAZ,TUR,ESP,CAM,LIE,EST,JPN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,beijing-2008,olympic,athletics,discus-throw-women,discus-throw-women_1,1,1,1,1,USA,UKR,CHN,CZE,BLR,CHN,FRA,AUS,USA,BLR,ROU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,beijing-2008,olympic,athletics,decathlon-men,decathlon-men_1,1,1,1,1,USA,BLR,CUB,FRA,CZE,UKR,GER,JAM,GER,EST,RUS,EST,NED,CUB,BLR,BLR,CHN,CAN,LBR,GBR,IRI,SLO,SVK,ESP,FIN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,beijing-2008,olympic,athletics,4x100m-relay-women,4x100m-relay-women_1,1,1,1,1,Belgium,Nigeria,Brazil,Germany,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,beijing-2008,olympic,athletics,discus-throw-men,discus-throw-men_1,1,1,1,1,EST,POL,LTU,GER,ESP,RUS,NED,HUN,ESP,QAT,FIN,EST,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,beijing-2008,olympic,athletics,800m-men,800m-men_1,1,1,1,1,KEN,SUD,KEN,CAN,BRN,CUB,ALG,ALG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,beijing-2008,olympic,athletics,shot-put-men,shot-put-men_1,1,1,1,1,POL,USA,CAN,UKR,USA,RUS,NED,BLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3500,beijing-2008,olympic,athletics,high-jump-men,high-jump-men_1,1,1,1,1,RUS,GBR,RUS,SWE,GER,CZE,CZE,GBR,GBR,ITA,0,SLO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501,beijing-2008,olympic,athletics,high-jump-men,high-jump-men_2,1,1,1,1,1,0,0,0,0,0,0,0,0,BRA,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502,beijing-2008,olympic,athletics,10000m-men,10000m-men_1,1,1,1,1,ETH,ETH,KEN,KEN,ERI,ETH,KEN,QAT,TAN,UGA,TUR,ERI,USA,TAN,USA,MAR,ESP,BRN,RWA,QAT,TAN,QAT,ESP,ESP,USA,IND,AUT,JPN,MEX,RUS,JPN,ERI,CAN,POR,MEX,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3503,beijing-2008,olympic,athletics,pole-vault-women,pole-vault-women_1,1,1,1,1,RUS,USA,RUS,RUS,POL,GER,GER,USA,FRA,BRA,0,CHN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3504,beijing-2008,olympic,athletics,pole-vault-women,pole-vault-women_2,1,1,1,1,1,0,0,0,0,0,0,0,0,POL,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3505,beijing-2008,olympic,athletics,long-jump-men,long-jump-men_1,1,1,1,1,PAN,RSA,CUB,ZIM,SEN,ESP,CZE,BOT,GBR,KSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3506,beijing-2008,olympic,athletics,200m-men,200m-men_1,1,1,1,1,JAM,USA,USA,ZIM,GBR,SKN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,beijing-2008,olympic,athletics,hammer-throw-men,hammer-throw-men_1,1,1,1,1,SLO,BLR,BLR,HUN,JPN,FIN,POL,SVK,GER,CRO,TJK,CAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3508,beijing-2008,olympic,athletics,100m-men,100m-men_1,1,1,1,1,JAM,TTO,USA,AHO,JAM,JAM,TTO,USA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3509,beijing-2008,olympic,athletics,triple-jump-women,triple-jump-women_1,1,1,1,1,CMR,KAZ,CUB,SLO,RUS,RUS,UKR,EST,JAM,CHN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3510,beijing-2008,olympic,athletics,50km-walk-men,50km-walk-men_1,1,1,1,1,ITA,AUS,RUS,ESP,NOR,MEX,JPN,POL,POL,AUS,POR,GER,ESP,CHN,FIN,LAT,CHN,MEX,ITA,FIN,CHN,GUA,MEX,UKR,ECU,ESP,UKR,FRA,JPN,SRB,KOR,LTU,TUN,COL,SVK,ECU,GRE,CAN,USA,POR,BRA,LAT,BLR,IRL,CZE,HUN,SVK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3511,beijing-2008,olympic,athletics,10000m-women,10000m-women_1,1,1,1,1,ETH,USA,KEN,RUS,KEN,NED,NZL,USA,JPN,GBR,GER,ETH,NED,CHN,JPN,KEN,RUS,JPN,CHN,HUN,GBR,BEL,IND,USA,MEX,CHN,ESP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3512,beijing-2008,olympic,athletics,100m-hurdles-women,100m-hurdles-women_1,1,1,1,1,USA,AUS,CAN,USA,JAM,JAM,USA,GBR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3513,beijing-2008,olympic,athletics,4x400m-relay-women,4x400m-relay-women_1,1,1,1,1,United States of America,Jamaica,Great Britain,Cuba,Nigeria,Germany,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3514,beijing-2008,olympic,athletics,4x100m-relay-men,4x100m-relay-men_1,1,1,1,1,Trinidad and Tobago,Japan,Brazil,Germany,Canada,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3515,beijing-2008,olympic,athletics,javelin-throw-men,javelin-throw-men_1,1,1,1,1,NOR,LAT,FIN,FIN,FIN,AUS,RUS,BLR,LAT,CAN,SWE,CZE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3516,beijing-2008,olympic,athletics,4x400m-relay-men,4x400m-relay-men_1,1,1,1,1,United States of America,Bahamas,Great Britain,Belgium,Australia,Poland,Jamaica,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517,beijing-2008,olympic,athletics,5000m-men,5000m-men_1,1,1,1,1,ETH,KEN,KEN,UGA,ETH,ETH,MEX,QAT,USA,ERI,ESP,KEN,USA,ESP,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3518,beijing-2008,olympic,athletics,400m-men,400m-men_1,1,1,1,1,USA,USA,USA,BAH,FRA,GBR,TTO,SWE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3519,beijing-2008,olympic,athletics,pole-vault-men,pole-vault-men_1,1,1,1,1,AUS,RUS,USA,RUS,GER,FRA,GER,RUS,CZE,POL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3520,beijing-2008,olympic,athletics,high-jump-women,high-jump-women_1,1,1,1,1,BEL,CRO,USA,ESP,0,SWE,KAZ,0,CZE,0,RUS,CZE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521,beijing-2008,olympic,athletics,high-jump-women,high-jump-women_2,1,1,1,1,1,0,0,GER,0,0,ITA,0,UKR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3522,beijing-2008,olympic,athletics,400m-hurdles-women,400m-hurdles-women_1,1,1,1,1,JAM,USA,GBR,UKR,POL,RUS,CZE,USA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3523,beijing-2008,olympic,athletics,200m-women,200m-women_1,1,1,1,1,JAM,USA,JAM,USA,USA,JAM,BAH,CAY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3524,beijing-2008,olympic,athletics,marathon-women,marathon-women_1,1,1,1,1,ROU,KEN,CHN,CHN,KEN,GBR,RUS,ROU,ALG,KEN,LTU,PRK,JPN,ITA,ETH,NZL,ITA,ROU,MEX,FRA,AUS,RUS,GBR,POL,KOR,GBR,USA,NAM,ITA,POL,UKR,POR,AUS,NOR,NZL,PRK,LTU,GER,PER,NAM,CHN,BIH,ECU,AUS,ESP,POR,ERI,PRK,ZIM,TUR,BRA,GER,KOR,ESP,MEX,KOR,AUT,KGZ,BOL,GRE,MEX,COL,IRL,ESP,HUN,RWA,SVK,CRC,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525,beijing-2008,olympic,athletics,5000m-women,5000m-women_1,1,1,1,1,ETH,ETH,KEN,KEN,RUS,TUR,ETH,USA,USA,KEN,RUS,CHN,USA,CAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3526,beijing-2008,olympic,athletics,1500m-men,1500m-men_1,1,1,1,1,KEN,NZL,FRA,ESP,MAR,RSA,BRN,GBR,KEN,QAT,ITA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,beijing-2008,olympic,athletics,100m-women,100m-women_1,1,1,1,1,JAM,JAM,0,USA,USA,GBR,BAH,USA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,beijing-2008,olympic,athletics,100m-women,100m-women_2,1,1,1,1,1,JAM,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3529,beijing-2008,olympic,athletics,400m-hurdles-men,400m-hurdles-men_1,1,1,1,1,USA,USA,USA,JAM,RSA,POL,JAM,GRE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3530,beijing-2008,olympic,athletics,javelin-throw-women,javelin-throw-women_1,1,1,1,1,CZE,GER,GBR,GER,CUB,POL,GER,ESP,CHN,LAT,ROU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,beijing-2008,olympic,athletics,3000m-steeplechase-women,3000m-steeplechase-women_1,1,1,1,1,RUS,KEN,RUS,ROU,KEN,ETH,POL,USA,USA,ITA,ESP,TUN,IRL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532,beijing-2008,olympic,athletics,800m-women,800m-women_1,1,1,1,1,KEN,KEN,MAR,RUS,MOZ,JAM,UKR,RUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3533,beijing-2008,olympic,athletics,hammer-throw-women,hammer-throw-women_1,1,1,1,1,CUB,CHN,FRA,POL,ITA,SVK,GER,RUS,GRE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534,beijing-2008,olympic,athletics,3000m-steeplechase-men,3000m-steeplechase-men_1,1,1,1,1,KEN,FRA,KEN,ETH,FRA,AUS,KEN,QAT,UGA,SWE,BRN,MDA,USA,RSA,MAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3535,beijing-2008,olympic,athletics,400m-women,400m-women_1,1,1,1,1,GBR,JAM,USA,RUS,JAM,BOT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3536,beijing-2008,olympic,synchronized-swimming,team-women,team-women_1,1,1,1,1,Russian Federation,Spain,People's Republic of China,Canada,United States of America,Japan,Australia,Egypt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537,beijing-2008,olympic,synchronized-swimming,duet-women,duet-women_1,1,1,1,1,RUS,ESP,JPN,CHN,USA,CAN,ITA,UKR,NED,GRE,FRA,SUI,BRA,GBR,ISR,PRK,BLR,CZE,MEX,KAZ,AUS,AUT,NZL,EGY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_1,1,1,1,1,KOR,AUT,NED,0,FRA,0,GBR,0,IRI,0,0,0,MAR,0,0,0,ARM,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_2,1,1,1,1,1,0,UZB,0,ISR,0,CAN,0,PRK,0,0,0,ARG,0,0,0,CHN,0,0,0,SLO,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_3,1,1,1,1,1,0,0,0,0,0,0,0,VEN,0,0,0,GRE,0,0,0,CZE,0,0,0,MGL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_4,1,1,1,1,1,0,0,0,0,0,0,0,RUS,0,0,0,GEO,0,0,0,USA,0,0,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MAD,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CUB,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3546,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALG,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3547,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MON,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3548,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTU,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3549,beijing-2008,olympic,judo,-60-kg-extralightweight-men,-60-kg-extralightweight-men_12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,beijing-2008,olympic,judo,73-81kg-half-middleweight-men,73-81kg-half-middleweight-men_1,1,1,1,1,GER,KOR,BRA,0,MGL,0,GBR,0,MNE,0,0,0,TOG,0,0,0,MAR,0,0,0,AUS,0,0,0,0,0,0,0,0,0,0,0,TUN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551,beijing-2008,olympic,judo,73-81kg-half-middleweight-men,73-81kg-half-middleweight-men_2,1,1,1,1,1,0,UKR,0,NED,0,POL,0,COL,0,0,0,ITA,0,0,0,CUB,0,0,0,RUS,0,0,0,0,0,0,0,0,0,0,0,TJK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3552,beijing-2008,olympic,judo,73-81kg-half-middleweight-men,73-81kg-half-middleweight-men_3,1,1,1,1,1,0,0,0,0,0,0,0,POR,0,0,0,AZE,0,0,0,CHN,0,0,0,PUR,0,0,0,0,0,0,0,0,0,0,0,GEO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
